ImageInstanceUID,width,height
532b7bbdb196,4256,3488
c0856dd13c90,2840,2874
8ddd063f5c7d,2826,2800
8f3260527b5d,2748,2438
79ab8bbf9c7c,3050,2539
9268cee8f850,2836,2336
b50dcba25100,3056,2544
59d19d488fc2,3032,3032
f782a61c168f,3001,3001
c3998dcd1a70,3480,4240
7cd1c37c0d86,2992,2991
e642e9fbb17c,3032,2436
74b2cd2f2c2b,2798,2801
d31d8e2c7a67,2846,2330
39d4a7943cad,3032,3032
3ecd882ade16,4248,3480
9062f70a3dd7,2846,2330
895b22ff8c4d,3408,2800
c3f0b2e27f44,2836,2336
c43b8aa6f1c3,3056,2544
103f8f4cd31b,3043,2539
c4b2940d2334,4248,3480
e5555f29a9a1,4240,3480
ae7cb785f354,4891,4020
48c1b869aa77,2905,2946
b070687dd444,3408,2800
b74f626d63fa,2992,2665
373499fd6494,2802,2801
99e8636292c9,2808,2874
53a05d7d498c,4248,3480
fc2ad19c24fd,3050,2539
f9adbb5b82da,2140,1760
b40e6f50feb4,2945,2516
f642c4de30cf,3168,3046
0fd5fc2836e8,3056,2544
7f1c0da37b7c,2014,2014
4b6433e22edf,2987,2793
84ebe17672e4,3050,2539
b9601c411ec5,2992,2801
dc6074dbe19a,2872,2416
a19f374696af,3408,2415
d0e579948a79,2836,2336
22d0def7cf02,2140,1760
4733caa4742e,3408,2800
bb36f3d3ac71,4240,3480
6d91335ce972,3032,3032
4b73d94cb967,3056,2544
8d7cfdfc8bf2,3408,2800
636b2b26d2f8,2366,3050
2c297acf1d25,1387,1140
3afaceb34345,2140,1760
ece4e66cb011,4256,3488
749193cb46cd,2877,2756
3c1f3d751a96,2961,2914
e4284637f3d1,2140,1760
010776c711bc,3032,3032
c586f187e632,4248,3480
3b8707263b78,4240,3480
0424649a0330,2832,2320
ae335189af84,3056,2544
fc00fda61d7f,4240,3480
b0b3a0302345,3056,2544
a5e92e9b23a9,3408,2800
6ddf030ec946,2320,2828
c63f93b9e947,2832,2320
d83c7151ca95,4240,3480
36b0274eab50,2992,2991
e574f39e7636,3012,3052
19dbffd9208e,3408,2800
ec93f171f4fd,2990,2991
8c8cee826339,2846,2330
339583bc7aff,3056,2544
8e31f26a94c1,3052,3052
2066ee57261b,2836,2336
6cc2230359eb,2366,1962
de25a172ca89,2836,2336
45742200dd51,3056,2544
1498eec2b503,4248,3480
e17e3f746f0f,3052,3052
a42493ea9afe,2726,2330
0f74ecff17fa,2832,2320
41769efb2d16,2832,2320
8d2cf62914e3,2840,2874
d5c9a1bb5155,2880,2540
63f7496b87dd,3548,3138
ec68126f89c6,2836,2336
eae49161d928,2840,2874
b7df05b419df,2836,2336
af1e817f1b8b,3056,2544
b3c8cd90150c,3050,2539
52b4a3a409e6,4240,3480
55daef1978af,2872,2416
afb265f6b121,3056,2544
760642c021cc,3408,2800
3de0f18b4539,2428,2428
daae4be0299f,1387,1140
8ccb10223907,2836,2336
cd23d4de0c36,3000,3000
bc05eeaa66da,2832,2320
3d047361508c,3200,2615
cbe54348de5a,3050,2539
b20a51fa500d,4240,3480
a464a0534b1e,3408,2800
29a7faf526ba,2840,2874
abb479b59c4b,3200,2615
70cc46cb57fd,3032,2520
adcf3453a2b0,3056,2544
29bcb6392758,2880,2540
36a35a318b14,3048,2512
ecdcf4e19fa8,3408,2800
75f4ebf33ce8,3050,2539
6c198fd756df,2802,2801
d13f2f20a973,4256,3488
1a30ffcdc32e,4248,3480
22e853d318d5,2872,2416
7d02909b2a84,3048,2536
aa0205864615,2828,2320
b2f2e636ad17,2812,2336
94616d207933,4240,3480
36adbbd65ff4,2962,3036
afc6e42bc4a1,4248,3480
38d5134eb588,3539,2980
5e2596aa3080,4248,3480
b0152c574f4f,3056,2544
1e8c75d0ae09,4240,3480
ce2f74669711,2802,2801
047d552a32a7,4256,3488
c852b48ca7e6,2802,2801
6fb675554ba4,2836,2336
6fadc9266adb,2808,2874
49c596c8b1a1,2828,2320
7067c4fcc1db,2788,2336
140deda13014,3083,3013
4af7aa9e0686,3050,2539
31b0dc31da93,2958,2933
4a952c9c1b56,2976,2927
09e63acd4d68,2836,2336
be696a8effaf,3050,2539
d9dd3b86fbb8,3032,3032
91c569d47c70,4256,3488
609755daf53e,3056,2544
bbbfe40840c5,3056,2544
1bfd37021e3d,2446,2010
2d53afe5684b,3032,2520
c55df4d6f0a1,4256,3488
bc9476b0e185,3050,2539
ce72772d81be,4248,3480
a5c4c8a44bf6,2483,2312
8fe0d7f14ab9,3032,2520
257ffde03213,2836,2336
fb8e258af5e3,3050,2539
3a9cc892b1ba,4240,3480
b18140f87909,2832,2320
43d8e497553a,2836,2336
336d2b8392f9,2899,2520
90083b30af75,2802,2801
0a29a6326e2b,2802,2801
e2fa7cd6eca0,3052,3052
5bbffdf01f8a,2527,2260
708d6ec7641b,3056,2544
5801a49e4c2e,2989,2442
99dcdb3db971,2832,2320
938e5d3368da,3056,2544
b431787c9f2f,3004,3052
f423a4dd6e17,4248,3480
6467d3eedf66,2992,2991
fad1363c385b,2984,2824
3e1444e88d6a,2832,2320
73e1bb826f00,2836,2336
c09563033b7c,2990,2991
e3422d056a2a,1387,1140
cd7c70de75de,2836,2328
1f322d9f308e,3056,2544
3dca73493c38,4248,3480
d92557b57575,4248,3480
8f8f17fffd46,2909,2560
85e3ceffca11,2633,2539
54c0d8670c28,2832,2320
7d9b986e3ed7,3050,2539
035f51150531,4240,3480
7b2427458df7,2840,2874
8d6a09b06013,4248,3480
a82f4bf3f6be,2908,2707
3732ded2bc30,2660,2180
2be75a42c5c9,2726,2043
0c65c1436864,2872,2416
f9729a4e5c44,3050,2539
786ec68934b4,2140,1760
7bbe8f7dc795,3052,3052
df19e1879a66,4256,3488
fde8fb309565,2969,2962
39cd89772e5e,3032,2520
a6440ba889a8,2800,2498
9939f63af4ff,3056,2544
122d4f21cd0c,2836,2336
507fae7855a0,4240,3480
a881b6526c07,3056,2544
42f55c3da74f,3056,2544
d55912de6e21,2140,1760
b7ebe2918ce1,2880,2540
7c263210261c,2832,2320
27c93fadef8a,4256,3488
bda91f29da7d,3012,3052
d3e9fb245247,2846,2330
ecd66bcdc651,4240,3480
180ba123521a,2996,3052
7f351f57e889,4256,3488
2713386407ac,3050,2345
030297920060,3032,3032
b0b9108df373,3408,2800
ae68234eb2d3,4240,3480
3192bd0be3be,4280,3520
57bf106a9e2e,3408,3320
e463e244a127,2832,2320
787a6a770572,4256,3488
f06c2c3cbb65,2880,2400
a54491999493,2500,2048
77ba6b4395f1,3048,2536
8a52dae5181e,2884,3052
03d2a0aeaba5,4240,3480
f11d8993a22d,4240,3480
5f3c67ed4e5e,2802,2801
7f2dab97859c,3050,2539
e0f6c58f9e84,3320,2680
330516b530ab,2836,2336
f6b52db02627,1387,1140
eea23b9c3495,3005,2532
dd7bb7dda6e9,2836,2336
7ed4af57a63f,3056,2544
8af2b961fec7,3060,2548
4fc5d350c335,1387,1140
773b0f11784a,3048,2536
01376c1ba556,4248,3480
9b056a88674c,4240,3480
ee55cd235f48,4248,3480
06dbf59cea83,2908,3052
fe59c1157f50,2714,2773
ccad4abf7b7b,4240,3480
3e78bf1aa418,3050,2539
2b97a6619f32,3056,2544
5276667c0574,4248,3480
536be3676c85,2755,2366
4ceb57fefa67,3032,2520
b452962df0ba,3050,2539
0b2269d46515,1387,1140
774bfc8bb031,2832,2320
b0b93696c937,4256,3488
b15fe907806a,2832,2320
bd27bdba89f8,2140,1760
9db84e6ab801,2872,2416
795ceeb25970,4256,3488
5c2112106c59,4248,3480
a4f1451369b3,3050,2539
dcd7eee9bc04,3000,3000
64a7834e3fbe,2840,2874
88255cf59ada,3849,3489
ad628b539f9f,4256,3488
e6d2c043ff7b,4240,3480
f8ded2e15154,1387,1140
7dc87c9920b0,4256,3488
20a04f4c9dfb,1353,846
2dbf9696cd79,2970,2991
c91106eaa2a2,1140,1387
60b076f811eb,2836,2336
08535cbd2884,4240,3480
20db49453bf4,2431,2010
a6d894cfde01,2954,2956
46ef96aea886,1387,1140
d097e59a90ab,2836,2336
32a2ad71583d,2832,2320
10ae97d065a9,3000,3000
cae7ad43780b,2446,2010
6383b7733435,3060,2548
6a2b0d162de5,2836,2336
bac1d41a0a43,2816,2874
b9acfcbb0ab2,4248,3480
6df0ff8cce41,2846,2330
44d7b2e7b0f9,3408,2800
239d414106d4,3144,2666
e946719a8ee0,4240,3480
583afb74d9ed,2832,2320
db516ead1471,3245,2800
cf57ea116f21,2840,2874
178fd15298b1,3032,3032
4e4963451900,3056,2544
fba14484d915,2660,2180
8445bfbd31c7,2836,2336
31b4f7f46899,2846,2330
5c72e8548a70,2880,2540
61a1997e7b8f,2880,2540
b2e43b7299f1,2836,2336
838c8d86cd36,2993,2458
7e8966bfec61,3480,4240
c1b6543eea29,3050,2539
b09fea59190a,1446,1370
88dd5209d6d0,2805,2482
58f217f3dda7,4240,3480
5e17ccc880d9,2880,2540
62617c228e42,3020,2972
305f8804441a,2846,2330
d470ced1f93f,2140,1760
99821371de07,2832,2320
f481797c0b37,2987,2970
4477707316e5,3032,3032
b13e6eb2d3e6,2992,2991
c70ba3a483fd,2836,2336
8c3e02539e5f,2836,2336
abcae85ea595,2836,2336
27525fc2810b,3408,3320
60f2355651e2,2397,1765
c946ff794684,2470,2495
2ac8e8423929,2996,2988
3670de872788,3408,3320
3d3dcc89ded9,2276,1928
3cc92357421e,4248,3480
1175de110d85,4248,3480
5a7ea0fb7e82,2836,2336
0d89b409d464,2988,2844
72e5fbd61953,4240,3480
5030b4eaad52,1387,1140
94b47145a1cd,4248,3480
172a7ed6d7e2,3050,2539
a0e1cf897de9,3056,2544
b88c19a07c3d,2846,2330
3fdf9402b08b,2846,2330
62fb74aea804,4256,3488
a5532d090508,2836,2336
8f0ae2622c08,2140,1760
c1c17eb54262,3032,2436
4227ca3f0d1d,4256,3488
4460ee4cacd5,2731,2488
db6b0e842e70,2880,2540
c18e5a0dac5b,2992,2991
5ddad421aa0b,3032,2520
6fd622cf52fc,3660,2931
e441b1fb74ee,2832,2874
8069c13ddcb9,4256,3488
9b7797d14b1a,2880,2400
3904d1650e46,3032,3032
1655c84fa4b4,2992,2991
972862fe9407,2992,2991
b024a13318f8,2880,2400
b570de3efeed,3056,2544
be68bf7d1885,2836,2336
525f4a45ab5d,2836,2336
b542e2b86c92,2980,3052
b0996697b312,2846,2330
803d3e2469f8,3056,2544
64c89057799e,4256,3488
606cf812d40f,3032,2520
c2d72bbff9fc,3056,2544
51759b5579bc,2850,3093
4f378b50ec4a,4256,3488
bb91a3efea3c,3006,2797
929c76223b47,2846,2330
aa57f8cfa1a8,2836,2336
0c56c67b75b3,2832,2320
1dc3fa353adf,3032,2436
b950c8e56ef0,3052,3052
446701af723a,2836,2336
7ac0b1312f61,4256,3488
9e63315ed764,3050,2517
83617955c933,2836,2336
8814e2f8946c,3408,2800
fc68949c9c03,3050,2539
52dcbb32423e,1387,1140
a67920ee2f33,4240,3480
b9175a64ad09,3005,2618
734dfdbbdfb5,2767,2665
cc52e1e94f38,3032,3032
67a7cd9cc95f,2787,2481
3366792791ce,2836,2336
a4cfd67447fb,2836,2336
911fb482c51a,4240,3480
47f55c66e047,4240,3480
56b70be7b9ec,2836,2336
13261ed5798e,3056,2544
4b8501ec587e,4240,3480
10b1352bfe36,4240,3480
7b121eb03179,2802,2801
9d9d646aa9fa,2982,2969
9df91d428770,3032,2436
e40665df8ae1,2836,2336
221ff464c9fc,2899,2520
47527c96b001,4891,4020
3343b5bab032,2836,2336
a62c0b026347,2992,2801
9fb59bd38631,4248,3480
ffbeafe30b77,2378,1908
3e6feb41cc6a,2832,2320
1fcabd12909e,3007,2800
ed521e774276,3050,2539
524d06460f5f,4256,3488
5ead87662cab,4248,3480
e506ce42bf16,2802,2801
a90ddbdd7b6b,2836,2336
b5c2b736615d,2836,2336
6ebf56a0fab3,2832,2320
584e2a9b1a8b,3056,2544
33c6bfa1895d,4240,3480
75be01c482a8,2568,2208
31376011baec,4240,3480
36a6c5526fef,2990,2585
5bc48c0f7e61,3517,3053
3af695060eba,4256,3488
474b5e3ebad8,2836,2336
71b2315527f6,2920,2941
1534e4e152ec,2836,2336
21b11b97837b,2872,2416
f8ebad9d2cb1,2832,2320
be7e47b956f7,4248,3480
9de240bb9752,2802,2801
76e412afbd5d,2832,2320
f18feccf85aa,2669,2539
99cb751aae3a,3032,2436
eda0821322f7,3048,2536
6a324a999346,2836,2336
8111093dcda1,2996,3052
58835120395e,4256,3488
1ac1f1300b43,4240,3480
6305c2922486,3052,3052
98ba8c6bf61d,3056,2544
496a25c24b70,2692,2844
84b7d9f9a119,4240,3480
902502bda6f7,4248,3480
6c50c9903dc4,2828,2320
f9064731ab94,4256,3488
1e390b662e9a,2802,2801
f920ea20c561,3050,2539
90ac037db9f8,4891,4020
586ea12cdc1c,3032,2520
92ee0f48ba2a,2660,2180
8a364c401cc1,2836,2336
77a29bf5add2,2992,2801
c11aa688e0cd,2832,2320
8d8ea19fd9c0,4256,3488
229c496fc08d,4240,3480
1f88350a0e01,1387,1140
1416209ba27d,4248,3480
694e4b99f8ea,4248,3480
2204baf77803,4248,3480
79a25dde614e,2802,2801
249e3ca02bb1,3032,2520
6b11814630ef,4248,3480
54699c534b3f,2836,2336
8c4ebd2f89ba,2832,2320
f208dc529d16,3056,2544
b8d7d61dba62,3028,3052
cd9b05c3dd91,3056,2544
3491947158e3,4256,3488
1d55ae5d7482,2140,1760
ed2e92d5ae24,4256,3488
a78b60d38c35,3020,2724
6306eee379dc,3032,3032
0dd32589bdc3,3032,2520
948d43ced1e3,4256,3488
42f14d058fc7,4240,3480
4e58d8657944,2840,2874
7c3eab7f7ab7,2446,2010
ccff40f3fd95,3050,2539
625ef3b08e9e,4240,3480
1843ab225632,4256,3488
d205dc170ccc,2836,2336
193ac79cabfd,4240,3480
a51e92ea4a9a,4256,3488
d5386c34152f,2012,2012
e4594ee2d4c2,4240,3480
78165504b671,3020,3052
d5e8403abea3,4248,3480
1e475a3abe53,2911,3100
4364d25b5f46,2828,2320
263447f14aaa,3056,2544
d8b5f15da163,2872,2416
a7d3cb3038d9,2836,2336
a81a66becc7b,2140,1760
4e0367ed8dd0,2832,2320
c32364e92662,2836,2336
7ad1c416e505,1972,1838
2ac033960d10,2832,2320
56b735094a1f,4248,3480
5e893e6ed49f,2802,2801
02eed7c620be,3056,2544
01e66c5fc9f3,2996,3052
fd7515610b5a,3480,4240
cd54cc85f0d1,2836,2336
007cf31356c6,4256,3488
fd3f9225e10b,2986,2974
e359c81a6190,4020,4891
b77c924282ea,2846,2330
7c46483f6ef9,2836,2336
5b3bf6f0afae,2992,2991
1c96d9b08487,3408,2800
5a2628ee58d2,4248,3480
34d34bfa6c10,3050,2539
9f3470af5675,4891,4020
7a4c7eca54a7,2846,2330
0bf205469ffa,2836,2336
0f353517d271,3060,2548
a600ed075926,2836,2336
11f2ddf4778e,3032,2436
dcd2b88400a2,2836,2336
ce767a31525f,2990,2837
46b438961c08,2836,2336
c3a46036f920,2832,2320
078fb92e34d5,4256,3488
b0411f8ff940,2958,2966
a488071213cf,3056,2544
33890d78120b,4256,3488
daae293a8b40,3032,2520
a8e019dcf085,1353,846
4b594699ffb2,4256,3488
219d2014f0b6,4256,3488
c0ee9d14f9e0,3032,2436
6401cf4e19e8,2836,2336
6eeb7ab0f97d,2832,2320
de2baf177112,4248,3480
1b06f7b225be,4248,3480
ffdc682f7680,4256,3488
0eb641cb0dcd,4248,3480
f577c6fb0f49,3032,2520
f1a67c1f073a,2832,2320
f6b3f1544ada,3012,3052
b9468e4f89b7,4240,3480
dc37372bed4a,4240,3480
d72161acbb0e,3408,2800
fce103c7c62b,2808,2874
9bd968a5e051,3056,2544
8b0bedcc4127,1803,2012
ed3849659484,2906,2539
279b24991da3,4248,3480
3137a8c7c4b9,4240,3480
25ff5d625b35,3027,2516
095ccce075d9,2836,2336
bea7d86f79d5,3408,2800
ad64d5860306,2836,2336
bceca9f28fd3,4256,3488
2d98d29e714e,2993,2967
424118f1afc8,3408,2800
0839e8367909,2846,2258
ea56a7479090,2980,2622
3bce64c0c959,4256,3488
76c4d3e9d65f,2992,2991
a84e98abdf6d,3408,3320
58feda404eda,3408,2800
702b9333c3a8,2832,2320
ffd9b6cf2961,3050,2388
fd5846e6740d,3050,2539
2c61598e8b03,4248,3480
a42ed8a7989b,3050,2539
0684dae08842,2320,2828
6386addfe4f2,4248,3480
ba582d441629,3056,2544
1aad78944107,3048,2536
10fedbba3c21,2300,2315
cb3ee01764a1,2836,2336
a71c66b6a6be,3050,2539
6f815bf5bac5,2798,2801
211f27ef4374,3032,2520
3b7d7323ce65,3050,2539
2d5e59b1aeec,4256,3488
bfded0d02350,2836,2336
b0f91f2fdf0a,3072,2560
cea250c8ec07,3050,2496
7a64a3fcbfa7,2836,2336
ce7bbc8281ea,2688,2400
fe32b1228370,2140,1760
9507858e0d8e,2832,2320
9aec542242bc,2836,2336
ab0959949c38,2874,2825
9344a6cf4093,4248,3480
0f2fa744f0f1,3032,2436
c6625bd3fedb,3032,2520
0b9718f58e68,4256,3488
d8814bffbf60,2872,2416
b470b81c35c2,2556,2182
2251ac6a10e1,3050,2539
93fae0b370c3,4240,3480
d38b7375f16e,3056,2544
8fa2ed829e2b,2836,2336
d21edccf1d4c,4256,3488
d605a5741667,2808,2874
409b4a178e25,2660,2180
e6215d0188e5,2998,2999
10a3953d8325,4248,3480
e24d2e46a243,2862,2991
68c2caf8710a,2962,2341
14462c1f52fa,2808,2874
279e73ff65b6,4240,3480
03dc2e91e74d,4240,3480
535166bceff8,1387,1140
125073a5fe45,3056,2544
99ba4aecc0ab,3056,3198
24bd44c244e6,3048,2536
094e0c33d8b2,3480,4240
e63674c067e3,4256,3488
2c501267c8db,3480,4240
fd216bc37e84,2715,3001
4efcdede6982,2836,2336
16dcc1ba1934,2832,2320
ecdb5a0dcd17,4891,4020
592f4c2d20f7,2836,2209
2600f8cf84d1,3005,2878
64b1636a4737,3032,2436
072690bceea9,2698,2310
6640cb880cec,3052,3052
b824fcce341f,2880,2540
d8ef6a6d4981,4256,3488
c2596fa5fc65,3032,2520
7eef8e9bf889,4256,3488
11442fbf156f,4240,3480
c61c30f194e3,3408,2800
cd56d051cf08,2520,3032
d1cf8ed59fb3,1387,1140
7d3112e63a37,3056,2544
3169e5c2b289,2836,2336
a27a126be5c1,2832,2320
aba3c1c137fb,2992,2991
0a677ac5768f,2802,2801
237c5cd21bbb,2836,2336
e84ac9cc1251,2832,2320
40cf9721e428,4891,4020
5ce2be1781f6,3032,2436
664d5de15c35,3052,2852
c4864d4d6114,2871,2043
cdcf36196ea5,4240,3480
c0e02e23533e,4248,3480
1c81e15ad5b3,2836,2336
a1813e050a1b,2966,2691
27b51f932133,4256,3488
d19ed8d811ad,3408,2800
55839276a9c9,4240,3480
be40069a1386,2802,2801
813a1b007d73,2832,2320
bfdca4ce0cc9,2992,2991
001398f4ff4f,4280,3520
2dee71f3479c,2836,2124
02e0b0db9231,2846,2330
81e8547f4886,4248,3480
10181eeb21eb,3056,2544
2d1ba4f1125a,2836,2336
c9705156f38c,4240,3480
5c9f45f17bc7,3050,2338
60f0ed40f286,2840,2874
a4cf0a951d9b,2447,2518
b36cabecd719,3032,3032
8a8ede90f1c7,4256,3488
26d597b4facb,4240,3480
5ec4ddd371c1,2836,2336
47a95c1257c2,4248,3480
4aaca1ee2973,3408,2800
92cafb902940,2880,2540
c7b0288a9e8e,2954,2959
d1ffee85b260,2836,2336
7e5dc8ee6eb1,2908,2640
ac94cb447ca7,4256,3488
fe829429edc4,3050,2539
f72798142553,4240,3480
6bc60b22fc16,3032,2516
76e1553652b7,4256,3488
bc39f7ea9db9,4248,3480
67d53eb736bd,2358,2365
10670bba8fc7,4248,3480
61f6f66ca634,3032,3032
6687e52aec5f,3056,2544
4cf49226c69f,2872,2416
d45db88b0625,3050,2539
25dc34341bbd,3032,2436
8c931ae14b16,4248,3480
e22c7a599e4c,2846,2330
4ab9f6b4684d,3408,2523
bf684b3e36c6,2511,2299
b0590521b959,4256,3488
015ac3c7199d,2668,2151
e258350901d0,4256,3488
3208e2754431,3052,3052
002e9b2128d0,2872,2416
99cca0762a16,4248,3480
19bc9c1473f3,4240,3480
d753258c7ae2,4240,3480
3b1a6b2e295d,2836,2336
fe1ce39cfa13,2846,2330
61d0f2ca0ddd,3056,2544
cd588a3e1a88,2520,3032
6df2d2ec8f31,2836,2336
90d8c741ddae,2992,2991
165f67e89fdb,2802,2801
2c2cb3af5448,2518,2768
b4cd5f0d415d,3056,2544
c7722d19f73f,2840,2874
0b4a60f63881,3001,2571
642e5c669cb5,2880,2400
3f3985eddea2,4256,3488
91017f8299f0,4240,3480
b81969467c6b,3032,2520
fe493b5fe38b,3702,3488
e474328cb72e,4891,4020
ef77aa2de869,2846,2330
f771c4904925,2880,2400
a2deb0bae85b,1387,1140
e368077620c4,3408,2800
b004b1fe809f,4240,3480
341787fb81c7,2454,2607
dceb3288d273,2802,2801
222f258d61f7,3056,2544
3fea6b8c8128,2832,2320
641211c7725c,3005,2763
bc3a2103facf,4240,3480
bfb1ffabaaff,3320,2628
30fa38c1426f,2428,2428
ffa9fef3c7bf,3032,3032
524911903bde,3032,2520
33cc8e10ccb0,2769,2474
a25223a7868d,3056,2544
779f0040d1b2,3480,4240
4f85c500dedd,3032,2520
e78b16cfb742,2832,2320
f2de614a9ebf,4240,3480
ab91cf190fdf,4240,3480
c031c3243293,4248,3480
168e2fb88890,2840,2874
734630606a23,2992,2991
cd854980742c,2932,3012
91f72df96e13,3480,4240
5f19e0941d27,2431,2010
1ebbe0481d58,3052,2900
fc899f1e2075,2836,2336
bb858a8a8391,3408,2800
db22a76373b1,2800,2874
41fc66eb1685,2836,2336
fbe2cdaa2354,2140,1760
c30bd4a1e473,4256,3488
db27626f6cf2,3408,2800
861e6b07c9d8,3048,2536
e7e4dabc46b7,3050,2539
0326d6990386,2812,2739
afa1c9c9b4d9,2560,3072
9fa8318fb7f6,3032,2520
5825b42a91e1,2012,2012
1ec5a611f850,4248,3480
c5281671123d,2784,2482
63c6e1324ac3,2820,2336
59f4e7cb12ff,1387,1140
ddb051c1233b,2991,2951
8b83ead586cd,3032,2436
54ea47b77f33,4240,3480
fbce3517cc78,3032,2436
267a250932bc,2991,2951
5ac2d999c150,2836,2336
c9e358fea9ad,2836,2208
81d61a02b089,2836,2336
4390dc824c58,2836,2336
dee5479af40c,3052,2924
9f126fed5074,2638,2967
2bb988c34102,2836,2336
6a0d949352d9,3056,2544
d9456aadecbe,2854,2972
69685bdd3e89,4256,3488
8867b5e6d09e,3056,2544
47d7f75aa5fc,3056,2544
f33c3310cbaa,4240,3480
ba463980acdb,2880,2540
7c4a926c42d4,3408,2800
ccd0ab1d9ae4,2836,2336
2da7581bab1e,2711,2423
7436f7be97b8,2836,2336
73b09bfbb91d,3032,3032
73363e9b5946,4256,3488
ba3c705a818a,2962,2662
caafc9dd391a,2500,2048
fcd6cfce4f1d,2012,2012
8358c32ff898,2836,2336
2d20205cca4d,2880,2400
f333a4e102d8,3056,2544
19e702d7942b,4248,3480
bdac90f5c4ae,2566,2090
9c1b9109be17,2840,2874
7e4956209825,2880,2540
103a2ee89a54,3480,4240
aceaa1504385,4256,3488
84ed5f7f71bf,3153,2681
bfd4c9f56059,4240,3480
3d7a0888be7a,3032,3032
c5572b9ac75f,4248,3480
4f6b571c20f0,3050,2539
f1d1b653e883,4240,3480
0a6dabd47dcb,2840,2874
cc4459675860,2018,2022
233609f6a3f5,2446,2010
64ec40d75740,3050,2539
cc3485f14ec5,2846,2330
fdb1d8ef04df,3005,2737
b6795cbe24e5,2589,2332
a6d4e478907c,2885,2614
d67e15fad409,3032,2520
d4722809076b,4280,3520
1686e51d4378,2802,2801
419d5f25e84f,4248,3480
7306aee0cd78,4256,3488
b8550a01cc5c,3056,2544
9991b7f0f5f5,3032,3032
a8b3e5f2ee0f,2846,2330
58bf27b5a82d,4240,3480
33d6d7b7c41f,3032,2436
d8a2a67de028,3408,2800
cbfd2079791c,3027,2516
383b66ef97c4,2836,2336
3f6fc1e16844,4256,3488
c9dbffec85c8,4248,3480
bac9d4aa1718,4248,3480
5fa62bb49745,2021,2021
2ea9add1d985,4240,3480
8ad69c4e9471,2832,2320
f7b650573906,3408,2800
ac0972561d50,2836,2336
bf1f75117093,3027,2516
26fb5ac9fce6,2948,2971
0317553424d7,4256,3488
611348a721f7,2820,2336
07f7a5d01766,2840,2874
61ea4575bfb9,2992,2991
e5089c9cb97f,3000,3000
02a1efc9a703,3032,2436
670d9645d4a4,2846,2330
b5740cb652a8,3408,2800
12d07b00b449,3005,2696
5fe59f8dc079,4248,3480
70e4448d6e9b,2974,2948
51eb9085f328,4240,3480
532f722fa51d,4256,3488
6cc7450bcfa4,2834,2316
7633b09ae491,4240,3480
229e5a46afd0,3056,2544
9c0633ef606b,4248,3480
077c85f226d8,3056,2544
a91af8985500,4248,3480
705648e1e51a,2880,2400
7095413843dd,3056,3198
8a33956ca66d,2836,2336
44d9c1a0290e,2992,2991
ba9686fa29f2,4240,3480
24edd931748d,2832,2320
9be91275c44f,2832,2320
6ce938fe8ffa,3020,3004
c2f682af3f6a,1387,1140
2536551bef6b,2707,3005
989b80f8bce1,2331,2336
d7f1c5cc28ba,3050,2539
6a337bc47bac,2987,3000
0d9819ce950b,4248,3480
b9fd6029f75f,2832,2320
590ae082949d,3050,2489
4e59432d0707,2840,2874
1a42f1a85190,4248,3480
b4663cef63d1,2880,2540
3a43c1fbaec7,4240,3480
f9949aa2f61e,2836,2336
a9c86bfcdf48,4240,3480
fed009ec0e3f,4248,3480
e0c9380cf455,2832,2320
752c35917c59,2650,2177
72039153a0dd,2544,3056
f3545143296a,4248,3480
6b8872c61606,4256,3488
2d7ff73d5303,3050,2539
bc67926aa798,2836,2336
ea1dd04c7349,4256,3488
ad9728a13dbb,3056,2544
a489a901a401,3495,3701
0b858129adb4,3495,3995
bd919cc34ac5,2159,2256
4462888a89c1,2832,2320
8ee11f48f855,2832,2320
ec9fffbd1457,3052,3052
f972e983e0cd,4240,3480
11224d561d88,2832,2320
b409851e44e6,3048,2536
11dba0bc2b8e,4248,3480
3f27cb9ab8f0,2836,2336
a03024f4102c,2898,2912
09be36e1b94b,4256,3488
8bdf4b75fba7,2336,2836
260b56acac45,3032,2436
550f057ee0b0,2822,2848
77a071378917,3052,3052
032edff0990f,2140,1760
d6bc119113e3,3052,3052
5cb08cd3bea3,2836,2103
fbf52ef331d4,2664,2560
bfe716103787,2802,2801
2da1eb17b0b7,2822,2848
7fc06d300d14,1387,1140
036fe057963a,3032,2520
47fc0153c848,2832,2320
df76686090e6,2795,2698
f2e9c2de7716,2840,2600
9c3454d28ecd,2649,2425
3b96ea6dbed2,3004,3052
b99753790400,2836,2336
ea6cb1120c3d,1387,1140
bc32535a40e4,2832,2320
e6e73caaf8d4,3056,2544
f813840f2fc8,3048,2536
6b4538ea6062,4256,3488
7c894f328f24,3032,2436
caa7fd25ee9d,2854,2972
48044e1f621a,2816,2816
de023e0fc394,4248,3480
81b8374e4e1c,3052,3052
85c498bfbd65,3408,2800
180e25a4ff31,4240,3480
b77d1450dcb2,4248,3480
e74e885c223e,2836,2336
934987424059,3032,2520
c326bbab94e8,2836,2336
b61366ad6c90,4248,3480
ee98c5bef21d,3050,2539
d7353d147f2c,2505,2117
039c86552c5a,2428,2428
2bd874f1dd3e,2836,2336
e8cb1cb5c5dd,2836,2336
d4174c9de2e3,2502,2303
d638bfcf071d,2836,2336
0fc323d12666,2832,2320
f17b1ad4f6f0,3408,2800
5d252a9ba2f5,2832,2320
b3faa4b8cd5d,3050,2539
1adafe8816ac,3408,2800
